Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Product ID,Co-Fi?,,UPDATED PRODUCT ID,Different than Original?
Series - DISC,,Murder Loves Company,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder U,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Big Fat American Gypsy Wedding,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Cat From Hell,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Crazy Obsession,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Family's Deadly Secret,,,,,,,,N/A,N/A,,,,
Series - DISC,,My First Place,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Five Wives,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Kid's Obsession,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Murder Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Pregnant Husband,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Strange Addiction,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Strange Criminal Addiction,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Teen is Pregnant And So Am I,,,,,,,,N/A,N/A,,,,
Series - DISC,,My Tiny Terror,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mysteries at the Monument,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mysteries at the Museum,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mysteries of the Missing,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mystery Diners,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mystery ER,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mythbusters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mythical Beasts,,,,,,,,N/A,N/A,,,,
Series - DISC,,Naked and Marooned with Ed Stafford,,,,,,,,N/A,N/A,,,,
Series - DISC,,Naked Castaway,,,,,,,,N/A,N/A,,,,
Series - DISC,,NASA's Unexplained Files,,,,,,,,N/A,N/A,,,,
Series - DISC,,National Parks Top 10,,,,,,,,N/A,N/A,,,,
Series - DISC,,Nature's Deadliest,,,,,,,,N/A,N/A,,,,
Series - DISC,,No Limits,,,,,,,,N/A,N/A,,,,
Series - DISC,,Nostradamus Decoded,,,,,,,,N/A,N/A,,,,
Series - DISC,,NY Ink,,,,,,,,N/A,N/A,,,,
Series - DISC,,Off Limits,,,,,,,,N/A,N/A,,,,
Series - DISC,,On The Rocks,,,,,,,,N/A,N/A,,,,
Series - DISC,,One Big Happy Family,,,,,,,,N/A,N/A,,,,
Series - DISC,,One Way Out,,,,,,,,N/A,N/A,,,,
Series - DISC,,Our Little Family,,,,,,,,N/A,N/A,,,,
Series - DISC,,Our Wild Life,,,,,,,,N/A,N/A,,,,
Series - DISC,,Out of the Wild: Venezuela,,,,,,,,N/A,N/A,,,,
Series - DISC,,Outrageous Births: Tales from the Crib,,,,,,,,N/A,N/A,,,,
Series - DISC,,Outrageous Holiday Houses,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pacific Warriors,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pamela Smart: An American Murder Mystery,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pandora's Box: Unleashing Evil,,,,,,,,N/A,N/A,,,,
Series - DISC,,Paranormal Lockdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Park Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Passport to Europe with Samantha Brown,,,,,,,,N/A,N/A,,,,
Series - DISC,,People Magazine Investigates: Crimes of Fashion,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pet Nation Renovation,,,,,,,,N/A,N/A,,,,
Series - DISC,,Poisoned Passions,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pool Kings,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pregnant Behind Bars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Prehistoric,,,,,,,,N/A,N/A,,,,
Series - DISC,,Preposterous Pets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Pretty Bad Girls,,,,,,,,N/A,N/A,,,,
Series - DISC,,Prison Wives,,,,,,,,N/A,N/A,,,,
Series - DISC,,Prototype This!,,,,,,,,N/A,N/A,,,,
Series - DISC,,Quints By Surprise,,,,,,,,N/A,N/A,,,,
Series - DISC,,Railroad Alaska,,,,,,,,N/A,N/A,,,,
Series - DISC,,Redwood Kings,,,,,,,,N/A,N/A,,,,
Series - DISC,,Rehab Addict,,,,,,,,N/A,N/A,,,,
Series - DISC,,Rehab Addict: Detroit,,,,,,,,N/A,N/A,,,,
Series - DISC,,Relatively Evil,,,,,,,,N/A,N/A,,,,
Series - DISC,,Renovation Realities,,,,,,,,N/A,N/A,,,,
Series - DISC,,Resort Rescue,,,,,,,,N/A,N/A,,,,
Series - DISC,,Restaurant Divided,,,,,,,,N/A,N/A,,,,
Series - DISC,,Restaurant Stakeout,,,,,,,,N/A,N/A,,,,
Series - DISC,,Richard Hammond's Big,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ridiculous Cakes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Rising: Rebuilding Ground Zero,,,,,,,,N/A,N/A,,,,
Series - DISC,,River Monsters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Rock My RV with Bret Michaels,,,,,,,,N/A,N/A,,,,
Series - DISC,,Rocket Around the Xmas Tree,,,,,,,,N/A,N/A,,,,
Series - DISC,,Room by Room,,,,,,,,N/A,N/A,,,,
Series - DISC,,Room Crashers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Samantha Brown's Asia,,,,,,,,N/A,N/A,,,,
Series - DISC,,Samantha Brown's Great Weekends,,,,,,,,N/A,N/A,,,,
Series - DISC,,Santa's Baking Blizzard,,,,,,,,N/A,N/A,,,,
Series - DISC,,Save My Bakery,,,,,,,,N/A,N/A,,,,
Series - DISC,,Say Yes to the Dress: Atlanta,,,,,,,,N/A,N/A,,,,
Series - DISC,,Say Yes: Wedding SOS,,,,,,,,N/A,N/A,,,,
Series - DISC,,Scorned: Love Kills,,,,,,,,N/A,N/A,,,,
Series - DISC,,Sea Monsters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Secret Lives of Stepford Wives,,,,,,,,N/A,N/A,,,,
Series - DISC,,Secret Sex Lives: Swingers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Secret Space Escapes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Secretly Pregnant,,,,,,,,N/A,N/A,,,,
Series - DISC,,Secrets of a Restaurant Chef,,,,,,,,N/A,N/A,,,,
Series - DISC,,Secrets of the Underground,,,,,,,,N/A,N/A,,,,
Series - DISC,,Serial Thriller,,,,,,,,N/A,N/A,,,,
Series - DISC,,Sex Sent Me to the ER,,,,,,,,N/A,N/A,,,,
Series - DISC,,Sex Sent Me to the Slammer,,,,,,,,N/A,N/A,,,,
Series - DISC,,Shipwreck Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Shock Trauma: Edge of Life,,,,,,,,N/A,N/A,,,,
Series - DISC,,Shocking Family Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Simply Quilts,,,,,,,,N/A,N/A,,,,
Series - DISC,,Sin City ER,,,,,,,,N/A,N/A,,,,
Series - DISC,,Single Dad Seeking,,,,,,,,N/A,N/A,,,,
Series - DISC,,Skyscrapers: Engineering the Future,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Small Space, Big Style",,,,,,,,N/A,N/A,,,,
Series - DISC,,"Something Borrowed, Something New",,,,,,,,N/A,N/A,,,,
Series - DISC,,Son of Sam: The Hunt for a Killer,,,,,,,,N/A,N/A,,,,
Series - DISC,,Southern Fried Homicide,,,,,,,,N/A,N/A,,,,
Series - DISC,,Stalked: Someone's Watching,,,,,,,,N/A,N/A,,,,
Series - DISC,,Stephen Hawking's Grand Design,,,,,,,,N/A,N/A,,,,
Series - DISC,,Still Alive,,,,,,,,N/A,N/A,,,,
Series - DISC,,Storm Chasers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Strange Love,,,,,,,,N/A,N/A,,,,
Series - DISC,,Strange Sex,,,,,,,,N/A,N/A,,,,
Series - DISC,,Super Factories,,,,,,,,N/A,N/A,,,,
Series - DISC,,Supersize My Pool,,,,,,,,N/A,N/A,,,,
Series - DISC,,Surprising Santa Claus,,,,,,,,N/A,N/A,,,,
Series - DISC,,Surviving Evil,,,,,,,,N/A,N/A,,,,
Series - DISC,,Swamp Brothers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Swamp Murders,,,,,,,,N/A,N/A,,,,
Series - DISC,,Swamp Wars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Take Home Chef,,,,,,,,N/A,N/A,,,,
Series - DISC,,Taking Fire,,,,,,,,N/A,N/A,,,,
Series - DISC,,Tanked,,,,,,,,N/A,N/A,,,,
Series - DISC,,Tattoo Girls,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ted Bundy: Mind of a Monster,,,,,,,,N/A,N/A,,,,
Series - DISC,,Terrific Tiny Homes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Thanksgiving Grubdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,The 1980s: The Deadliest Decade,,,,,,,,N/A,N/A,,,,
Series - DISC,,The 1990s: The Deadliest Decade,,,,,,,,N/A,N/A,,,,
Series - DISC,,The 93 Victims of Samuel Little,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Animals' Guide to Survival,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Antonio Treatment,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Aquarium,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Atlanta Child Murders,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Boston Strangler: The Hunt for a Killer,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Butcher Baker: Mind of a Monster,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Carol Duvall Show,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Crimes that Changed Us,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Critical Hour: Shock Trauma,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Crocodile Hunter,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Day I Almost Died,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Face of Evil,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Golden State Killer: It's Not Over,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Great Shark Chase,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Grill of Victory,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Haunted,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Jennie Garth Project,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Last Alaskans,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Little Couple,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Most Embarrassing Rooms in America,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Pool Master,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Shed,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Spouse House,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Treehouse Guys,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Unexplained Files,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Vet Life,,,,,,,,N/A,N/A,,,,
Series - DISC,,The White Room Challenge,,,,,,,,N/A,N/A,,,,
Series - DISC,,The Wives Did It,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Thieves, Inc.",,,,,,,,N/A,N/A,,,,
Series - DISC,,Til Death Do Us Part,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Tiny House, Big Living",,,,,,,,N/A,N/A,,,,
Series - DISC,,Tiny Luxury,,,,,,,,N/A,N/A,,,,
Series - DISC,,Tiny Paradise,,,,,,,,N/A,N/A,,,,
Series - DISC,,Toddlers & Tiaras,,,,,,,,N/A,N/A,,,,
Series - DISC,,Too Cute!,,,,,,,,N/A,N/A,,,,
Series - DISC,,Top Hooker,,,,,,,,N/A,N/A,,,,
Series - DISC,,Top Secret Swimming Holes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Trauma: Life in the ER,,,,,,,,N/A,N/A,,,,
Series - DISC,,Treehouse Masters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Trick or Eat,,,,,,,,N/A,N/A,,,,
Series - DISC,,Truth Behind the Moon Landing,,,,,,,,N/A,N/A,,,,
Series - DISC,,Twisted Love,,,,,,,,N/A,N/A,,,,
Series - DISC,,Twisted Sisters,,,,,,,,N/A,N/A,,,,
Series - DISC,,UFO Conspiracies,,,,,,,,N/A,N/A,,,,
Series - DISC,,UFOs: The Lost Evidence,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ultimate Cake Off,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ultimate Hanukkah Challenge,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ultimate Thanksgiving Challenge,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ultimate Warfare,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ultimate Weapons,,,,,,,,N/A,N/A,,,,
Series - DISC,,Undercover Chef,,,,,,,,N/A,N/A,,,,
Series - DISC,,Underground BBQ Challenge,,,,,,,,N/A,N/A,,,,
Series - DISC,,Unexplained and Unexplored,,,,,,,,N/A,N/A,,,,
Series - DISC,,Unpolished,,,,,,,,N/A,N/A,,,,
Series - DISC,,Untold Stories of the ER,,,,,,,,N/A,N/A,,,,
Series - DISC,,Unwrapped 2.0,,,,,,,,N/A,N/A,,,,
Series - DISC,,Unwrapped,,,,,,,,N/A,N/A,,,,
Series - DISC,,Vegas Cakes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Vet on the Loose,,,,,,,,N/A,N/A,,,,
Series - DISC,,Village of the Damned,,,,,,,,N/A,N/A,,,,
Series - DISC,,Vintage Flip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Weaponology,,,,,,,,N/A,N/A,,,,
Series - DISC,,Wedded to Perfection,,,,,,,,N/A,N/A,,,,
Series - DISC,,Wedding Day Makeover,,,,,,,,N/A,N/A,,,,
Series - DISC,,Wedding Island,,,,,,,,N/A,N/A,,,,
Series - DISC,,What History Forgot,,,,,,,,N/A,N/A,,,,
Series - DISC,,What Not To Wear,,,,,,,,N/A,N/A,,,,
Series - DISC,,When Ghosts Attack,,,,,,,,N/A,N/A,,,,
Series - DISC,,When Skin Goes Wrong,,,,,,,,N/A,N/A,,,,
Series - DISC,,When Vacations Attack!,,,,,,,,N/A,N/A,,,,
Series - DISC,,Who Killed the Lyon Sisters?,,,,,,,,N/A,N/A,,,,
Series - DISC,,Wild Food,,,,,,,,N/A,N/A,,,,
Series - DISC,,Wild West Alaska,,,,,,,,N/A,N/A,,,,
Series - DISC,,Wives with Knives,,,,,,,,N/A,N/A,,,,
Series - DISC,,Women In Prison,,,,,,,,N/A,N/A,,,,
Series - DISC,,World War II: Witness to War,,,,,,,,N/A,N/A,,,,
Series - DISC,,World's Biggest Shipbuilders,,,,,,,,N/A,N/A,,,,
Series - DISC,,World's Greatest Skyscrapers,,,,,,,,N/A,N/A,,,,
Series - DISC,,WWII: Masters of War,,,,,,,,N/A,N/A,,,,
Series - DISC,,Xtreme Waterparks,,,,,,,,N/A,N/A,,,,
Series - DISC,,Yard Crashers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Yardcore,,,,,,,,N/A,N/A,,,,
Series - DISC,,You Live in What?,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Young, Hot & Crooked",,,,,,,,N/A,N/A,,,,
