,Type,Channel,Title,Year,Genre,Runtime,Bucket,Tentpole,Co-Fi?,PRODUCT ID,imdb_id,title_id
864,Movie,War,Bombardier,1943.0,ACTION ,1.65,CLASSIC,No,No,2002404.0,tt0035689,
865,Movie,War,Pilot No. 5,1943.0,ACTION ,1.16,CLASSIC,No,No,2007748.0,tt0036265,
866,Movie,War,Across the Pacific,1942.0,ACTION ,1.61,CLASSIC,No,No,2000018.0,tt0034428,
867,Movie,War,Captains of the Clouds,1942.0,ACTION ,1.88,CLASSIC,No,No,2003975.0,tt0034578,
868,Movie,War,Desperate Journey,1942.0,ACTION ,1.81,CLASSIC,No,No,2004735.0,tt0034646,
869,Movie,War,Mrs. Miniver,1942.0,DRAMA ,2.23,CLASSIC,No,No,2007693.0,tt0035093,
870,Movie,War,They Died with Their Boots On,1942.0,DRAMA ,2.3,CLASSIC,No,No,2012885.0,tt0034277,GYd3I1goXZYG-wgEAAAQC
871,Movie,War,"Man from Dakota, The",1940.0,ACTION ,1.25,CLASSIC,No,No,2007514.0,tt0031617,
872,Movie,War,Gunga Din,1939.0,ACTION ,1.95,CLASSIC,No,No,2005926.0,tt0031398,
873,Movie,CNN Films,List of Films TBD,,DOC ,,,No,No,,,
