lfm.fact.date_str,lfm.brand_view.id,lfm.brand.name,lfm.brand.title_category,lfm.brand_view.name,lfm.brand_view.set_ids,lfm.brand_view.set_names,lfm.brand_view.type,lfm.brand.broadcast_dayparts,lfm.brand.genres,lfm.brand.primary_genre,lfm.brand.programmers,lfm.brand.programmer_types,facebook.page_insight.fbpai_impressions_organic_unique,facebook.page_insight.fbpai_impressions_organic_unique_authorized,facebook.page_insight.fbpai_impressions_unique,facebook.page_insight.fbpai_impressions_unique_authorized,facebook.page_insight.fbpai_impressions_paid_unique,facebook.page_insight.fbpai_impressions_paid_unique_authorized,facebook.page_insight.fbpai_impressions_viral_unique,facebook.page_insight.fbpai_impressions_viral_unique_authorized,lfm.post_engagement_score.post_engagement_rate_fb,lfm.post_engagement_score.post_engagement_fb,lfm.audience_ratings.facebook_fan_acquisition_score,facebook.post_insight.fbpoi_video_views_organic,facebook.post_insight.fbpoi_video_views_organic_authorized,facebook.post_insight.fbpoi_video_views_organic_unique,facebook.post_insight.fbpoi_video_views_organic_unique_authorized,facebook.page_insight.fbpai_fan_removes_unique,facebook.page_insight.fbpai_fan_removes_unique_authorized,facebook.page_insight.fbpai_impressions,facebook.page_insight.fbpai_impressions_authorized,facebook.page_insight.fbpai_fan_adds_unique,facebook.page_insight.fbpai_fan_adds_unique_authorized,facebook.page_insight.fbpai_impressions_organic,facebook.page_insight.fbpai_impressions_organic_authorized,facebook.page_insight.fbpai_video_views_organic,facebook.page_insight.fbpai_video_views_organic_authorized,facebook.page_insight.fbpai_impressions_paid,facebook.page_insight.fbpai_impressions_paid_authorized,facebook.page_insight.fbpai_video_views_paid,facebook.page_insight.fbpai_video_views_paid_authorized,facebook.page.talking_about,facebook.page_insight.fbpai_video_views,facebook.page_insight.fbpai_video_views_authorized,facebook.page_insight.fbpai_impressions_viral,facebook.page_insight.fbpai_impressions_viral_authorized,facebook.post_insight.fbpoi_video_complete_views_paid,facebook.post_insight.fbpoi_video_complete_views_paid_authorized,facebook.post_insight.fbpoi_video_views_paid,facebook.post_insight.fbpoi_video_views_paid_authorized,facebook.post_insight.fbpoi_video_views_paid_unique,facebook.post_insight.fbpoi_video_views_paid_unique_authorized,facebook.page.total_post_angry_count_c,facebook.page.total_post_comments_c,facebook.page.total_post_haha_count_c,facebook.post.interactions_views,facebook.post.interactions_views_authorized,facebook.page.total_post_likes_c,facebook.page.total_post_love_count_c,facebook.page.total_post_reactions_count_c,facebook.page.total_post_sad_count_c,facebook.post.other,facebook.page.total_post_wow_count_c,facebook.post_video.views_c,facebook.page.likes,lfm.audience_ratings.facebook_audience_footprint,lfm.engagement_score.facebook,lfm.social_engagement_score.facebook_score,lfm.audience_ratings.private_facebook_audience_footprint,lfm.audience_ratings.private_facebook_audience_footprint_authorized
2022-03-05,244601,50/50 (2011),Movies,50/50 (2011) (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Drama"", ""Romance""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-25,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,169,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,12,510417,510417,-25,-25,,unauthorized
2022-03-05,245574,56th Academy of Country Music Awards,TV Shows,56th Academy of Country Music Awards (Standard View),"[1700, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Music""]",Family,"[""CBS""]",[],,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,1813,1813,0,0,,unauthorized
2022-03-05,248906,12 Mighty Orphans,Movies,12 Mighty Orphans (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""History"", ""Sport""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,1,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,13,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,25,7607,7607,0,0,,unauthorized
2022-03-05,250948,365 Days of Love,Talent,365 Days of Love (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-72,-3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,73,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,-1,,unauthorized,-40,-16,-58,0,0,-1,294,62903,62903,-75,-75,,unauthorized
2022-03-05,269784,"10,000 BC - Movie",Movies,"10,000 BC - Movie (Standard View)",[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,1,-22,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,83,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,61,359637,359637,-21,-21,,unauthorized
2022-03-05,269785,17 Again,Movies,17 Again (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,8,-274,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,988,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,7,0,7,0,0,0,0,4946619,4946619,-266,-266,,unauthorized
2022-03-05,269786,2010: The Year We Make Contact,Movies,2010: The Year We Make Contact (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,9709,9709,-1,-1,,unauthorized
2022-03-05,269787,42nd Street,Movies,42nd Street (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5064,5064,0,0,,unauthorized
2022-03-05,276694,13 Fanboy,Movies,13 Fanboy (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Horror""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,24,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,2,5241,5241,1,1,,unauthorized
2022-03-05,286357,27th Annual Critics Choice Awards,TV Shows,27th Annual Critics Choice Awards (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Access""]",[],,"[""The CW""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,2,-8,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,340,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,1,0,,unauthorized,1,0,1,0,0,0,8,108411,108411,-6,-6,,unauthorized
2022-03-06,9365,20/20,TV Shows,20/20 (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""News""]",News,"[""ABC""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.593994773491068,16943,114,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,49295,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,2454,1219,124,,unauthorized,4830,192,11773,3723,96,450,994548,1426191,1426191,17057,17057,,unauthorized
2022-03-06,9471,2 Broke Girls,TV Shows,2 Broke Girls (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Comedy""]",Comedy,"[""CBS""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-3,-115,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,551,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-2,0,-2,0,12,0,86,2144860,2144860,-118,-118,,unauthorized
2022-03-06,9472,48 Hours,TV Shows,48 Hours (Standard View),"[757, 1700, 5431]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe"", ""HBO Max Impact Comps""]",STANDARD,"[""Prime Time""]","[""Crime"", ""Documentary""]",News,"[""CBS""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.0164779616849045,3008,52,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,22303,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,261,315,10,,unauthorized,1120,80,2342,723,186,148,65211,1216979,1216979,3060,3060,,unauthorized
2022-03-06,9643,4th and Loud,TV Shows,4th and Loud (Standard View),"[1700, 756, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Reality-Tv""]",Reality,"[""AMC""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,33,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,81069,81069,0,0,,unauthorized
2022-03-06,10033,30 for 30,TV Shows,30 for 30 (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Biography"", ""Documentary"", ""History"", ""Sport""]",Documentary,"[""ESPN""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,81,-11,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1885,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,2,0,,unauthorized,67,12,81,2,0,0,13594,473214,473214,70,70,,unauthorized
2022-03-06,10127,19 Kids and Counting,TV Shows,19 Kids and Counting (Standard View),[1700],"[""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""Reality-Tv""]",Documentary,"[""TLC""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,4806,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,138,0,,2409489,2409489,0,0,,unauthorized
2022-03-06,10417,106 & Park,TV Shows,106 & Park (Standard View),[1700],"[""LF // TV Universe""]",STANDARD,"[""Prime Time"", ""Early News""]","[""Music""]",Talk Show,"[""BET""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.00505235441050954,1135,-88,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,18555,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1,54,75,,unauthorized,620,111,1007,163,487,37,10232,3744129,3744129,1047,1047,,unauthorized
2022-03-06,10552,22 Jump Street,Movies,22 Jump Street (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Comedy"", ""Crime""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-51,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,413,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,1,,unauthorized,0,0,1,0,0,0,4,3455658,3455658,-52,-52,,unauthorized
2022-03-06,12503,23 Blast,Movies,23 Blast (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Family"", ""Sport""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,9,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,6,44549,44549,0,0,,unauthorized
2022-03-06,13837,12 Monkeys,TV Shows,12 Monkeys (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Adventure"", ""Drama"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",Drama,"[""Syfy""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,34,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-1,1,0,0,91,0,11,149024,149024,-4,-4,,unauthorized
2022-03-06,13842,500 Questions,TV Shows,500 Questions (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Game-Show""]",Game Show,"[""ABC""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,0,6096,6096,-1,-1,,unauthorized
2022-03-06,13850,11.22.63,TV Shows,11.22.63 (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Other""]","[""Drama"", ""Mystery"", ""Romance"", ""Sci-Fi"", ""Thriller""]",Drama,"[""Hulu""]","[""Streaming""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-11,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,117,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-1,0,-1,0,6,0,67,211859,211859,-12,-12,,unauthorized
2022-03-06,14272,5 Flights Up,Movies,5 Flights Up (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,2,6710,6710,-2,-2,,unauthorized
2022-03-06,14276,3 Nights in the Desert,Movies,3 Nights in the Desert (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,1922,1922,0,0,,unauthorized
2022-03-06,15171,10 Days in a Madhouse,Movies,10 Days in a Madhouse (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,18310,18310,-2,-2,,unauthorized
2022-03-06,15454,300,Movies,300 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1008,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1641,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,0,,unauthorized,2,-1,0,0,0,-1,203,9779593,9779593,-1008,-1008,,unauthorized
2022-03-06,16608,30 for 30 Shorts,TV Shows,30 for 30 Shorts (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""Short""]",Sport,"[""ESPN""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,81,-11,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1885,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,2,0,,unauthorized,67,12,81,2,0,0,13594,473214,473214,70,70,,unauthorized
2022-03-06,19366,13 Hours: The Secret Soldiers of Benghazi,Movies,13 Hours: The Secret Soldiers of Benghazi (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama"", ""History"", ""Thriller"", ""War""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-64,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,95,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-1,0,-1,0,1,0,77,415710,415710,-64,-64,,unauthorized
2022-03-06,22688,10 Cloverfield Lane,Movies,10 Cloverfield Lane (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama"", ""Horror"", ""Sci-Fi"", ""Thriller""]",Thriller,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,1,-31,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,38,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,1,0,1,0,0,0,34,311387,311387,-30,-30,,unauthorized
2022-03-06,23065,45 Years,Movies,45 Years (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Romance""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,9618,9618,1,1,,unauthorized
2022-03-06,24409,5 Seconds of Summer,Talent,5 Seconds of Summer (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,4278,261,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,129925,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,54,8,,unauthorized,1372,2725,4112,3,6385,4,13688,10288395,10288395,4539,4539,,unauthorized
2022-03-06,24653,25 Days of Christmas,TV Shows,25 Days of Christmas (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Family,"[""Freeform""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,85,-199,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1434,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,1,1,,unauthorized,75,10,86,0,0,0,69942,5974814,5974814,-114,-114,,unauthorized
2022-03-06,25652,31 Nights of Halloween,TV Shows,31 Nights of Halloween (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Drama,"[""Freeform""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,1,-65,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,340,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,1,0,1,0,0,0,38,2207641,2207641,-64,-64,,unauthorized
2022-03-06,25943,31,Movies,31 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Horror"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,12,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,36383,36383,-2,-2,,unauthorized
2022-03-06,27693,400 Days,Movies,400 Days (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Mystery"", ""Sci-Fi"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5721,5721,0,0,,unauthorized
2022-03-06,29379,60 Days In,TV Shows,60 Days In (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Reality-Tv""]",Reality,"[""A&E""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,2502,89,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,12926,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,51,69,197,,unauthorized,1785,118,2317,29,14,137,423087,360799,360799,2591,2591,,unauthorized
2022-03-06,30438,23.5 Degrees with Sam Champion,TV Shows,23.5 Degrees with Sam Champion (Standard View),[1700],"[""LF // TV Universe""]",STANDARD,"[""Late News""]",[],Talk Show,"[""The Weather Channel""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,1,0,,3854,3854,-1,-1,,unauthorized
2022-03-06,32517,24: Legacy,TV Shows,24: Legacy (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Action"", ""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",Drama,"[""FOX""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-5758,-204,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,611,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,-1,-1,-7,,unauthorized,-4652,-718,-5757,-5,0,-374,88,4163939,4163939,-5962,-5962,,unauthorized
2022-03-06,33680,13 Reasons Why,TV Shows,13 Reasons Why (Standard View),"[1700, 757, 756]","[""LF // TV Universe"", ""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic""]",STANDARD,"[""Other""]","[""Drama"", ""Mystery"", ""Thriller""]",Drama,"[""Netflix""]","[""Streaming""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-79,-299,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1341,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-8,0,,unauthorized,-38,-7,-43,2,824,0,896,4605123,4605123,-378,-378,,unauthorized
2022-03-06,38408,2 Lava 2 Lantula!,TV Shows,2 Lava 2 Lantula! (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Drama,"[""Syfy""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,1,1285,1285,0,0,,unauthorized
2022-03-06,42040,20th Century Women,Movies,20th Century Women (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Drama""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-9,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,14,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,3,0,6,41894,41894,-9,-9,,unauthorized
